movie_id;language_iso;language_name
26030;3241;English
26030;3276;Français
26035;3241;English
26038;3241;English
26038;3201;Deutsch
26038;3580;Polski
2604;3241;English
2604;3246;Español
26042;3241;English
26044;3241;English
2605;3241;English
26056;3241;English
2608;3246;Español
2608;3241;English
2609;3241;English
261;3241;English
2610;3241;English
2610;3580;Polski
26108;3241;English
2611;3239;ελληνικά
2611;3241;English
2611;3290;Gaeilge
26111;3683;svenska
26113;3121;العربية
26113;3241;English
26113;3201;Deutsch
26113;3325;עִבְרִית
26116;3241;English
26116;3580;Polski
26116;3651;Pусский
26119;3241;English
26119;3246;Español
2612;3241;English
2612;3341;Magyar
26123;3241;English
26124;3241;English
26125;3241;English
26127;3241;English
26127;3276;Français
2613;3518;Nederlands
2613;3241;English
26130;3383;日本語
26133;3241;English
26137;3886;普通话
26138;3428;한국어/조선말
2614;3241;English
26141;3241;English
26141;3856;
26142;3241;English
26147;3267;suomi
26152;3276;Français
26155;3241;English
26156;3241;English
26158;3241;English
2616;3241;English
26162;3241;English
26167;3241;English
2617;3241;English
26170;3241;English
26171;3241;English
26172;3241;English
26174;3241;English
26174;3371;Italiano
26175;3241;English
26177;3241;English
26178;3371;Italiano
26180;3241;English
26181;3241;English
26185;3241;English
26189;3241;English
26191;3276;Français
26191;3201;Deutsch
26195;3241;English
26198;3241;English
26199;3241;English
26199;3241;English
262;3241;English
2620;3241;English
26203;3241;English
26204;3241;English
26204;3246;Español
26205;3184;Český
26205;3241;English
26205;3201;Deutsch
2621;3241;English
2621;3371;Italiano
26215;3241;English
26215;3651;Pусский
26223;3241;English
26225;3246;Español
26225;3241;English
2623;3241;English
26230;3241;English
26232;3246;Español
26235;3241;English
26242;3241;English
26242;3276;Français
26242;3201;Deutsch
26243;3241;English
26245;3241;English
26246;3241;English
2625;3241;English
26251;3241;English
26252;3276;Français
26254;3241;English
26255;3241;English
26258;3241;English
26258;3201;Deutsch
26259;3886;普通话
26263;3241;English
26264;3241;English
26266;3241;English
26267;3241;English
26268;3241;English
26269;3241;English
26270;3241;English
26271;3241;English
26277;3329;हिन्दी
26277;3371;Italiano
26280;3276;Français
26282;3383;日本語
26282;3179;广州话 / 廣州話
26282;3241;English
26283;3241;English
26285;3371;Italiano
26290;3241;English
26291;3241;English
26299;3241;English
26301;3241;English
26302;3651;Pусский
26306;3241;English
26314;3580;Polski
26314;3580;Polski
26316;3241;English
26317;3840;No Language
26320;3241;English
26323;3241;English
26325;3241;English
26326;3241;English
26333;3241;English
26334;3241;English
26336;3241;English
26337;3241;English
26342;3241;English
26350;3241;English
26354;3241;English
26356;3371;Italiano
26357;3241;English
2636;3241;English
26360;3241;English
26366;3241;English
26367;3241;English
26368;3383;日本語
26369;3241;English
2637;3241;English
26370;3241;English
26370;3246;Español
26371;3241;English
26372;3683;svenska
26378;3241;English
26379;3329;हिन्दी
26379;3329;हिन्दी
26380;3241;English
26386;3241;English
26388;3241;English
26389;3201;Deutsch
26389;3241;English
26389;3276;Français
26389;3886;普通话
2639;3241;English
26391;3241;English
26393;3241;English
26397;3241;English
26397;3276;Français
26398;3241;English
2640;3241;English
2640;3371;Italiano
2642;3241;English
26425;3241;English
26430;3241;English
26431;3241;English
26444;3241;English
26450;3241;English
26452;3241;English
26452;3371;Italiano
26475;3241;English
26479;3241;English
2648;3179;广州话 / 廣州話
26480;3241;English
26480;3886;普通话
26483;3241;English
26484;3241;English
26486;3241;English
26488;3197;Dansk
26488;3246;Español
2649;3179;广州话 / 廣州話
2649;3201;Deutsch
2649;3241;English
26491;3241;English
26497;3201;Deutsch
265;3201;Deutsch
26502;3241;English
26504;3371;Italiano
26505;3241;English
26509;3241;English
26510;3241;English
26513;3241;English
26514;3241;English
26515;3241;English
2652;3241;English
26521;3246;Español
26530;3241;English
26539;3241;English
2654;3241;English
26540;3241;English
26547;3241;English
2655;3241;English
26550;3371;Italiano
26550;3371;Italiano
26554;3241;English
26555;3241;English
26558;3241;English
26560;3241;English
26561;3241;English
26561;3371;Italiano
26564;3241;English
26566;3276;Français
26569;3886;普通话
2657;3241;English
26571;3241;English
26574;3241;English
26578;3241;English
26580;3241;English
26581;3241;English
26587;3241;English
26593;3246;Español
26593;3241;English
26596;3241;English
26599;3241;English
26600;3241;English
26602;3241;English
26603;3241;English
26606;3241;English
2661;3241;English
26612;3241;English
26614;3276;Français
26615;3886;普通话
26617;3241;English
2662;3241;English
26622;3241;English
26630;3241;English
26631;3241;English
26638;3371;Italiano
26643;3241;English
26644;3241;English
2665;3241;English
26655;3241;English
2666;3241;English
26663;3241;English
2667;3241;English
26670;3241;English
26676;3241;English
26677;3241;English
2668;3241;English
26680;3241;English
26682;3241;English
26685;3241;English
26685;3371;Italiano
26686;3241;English
26688;3241;English
26689;3241;English
2669;3241;English
26690;3241;English
26691;3276;Français
26693;3383;日本語
26699;3241;English
267;3246;Español
26701;3241;English
26702;3241;English
26703;3241;English
26703;3241;English
2671;3383;日本語
26710;3241;English
26712;3241;English
26712;3246;Español
26714;3241;English
26718;3241;English
26719;3241;English
26723;3241;English
26736;3241;English
26738;3241;English
26744;3241;English
26744;3276;Français
2675;3241;English
2675;3588;Português
26750;3241;English
26752;3645;Română
26755;3241;English
26758;3201;Deutsch
26758;3241;English
26761;3241;English
26762;3241;English
26763;3500;
26763;3241;English
26765;3241;English
26766;3241;English
26769;3241;English
26774;3241;English
26776;3241;English
26791;3241;English
26792;3651;Pусский
26796;3241;English
26797;3241;English
268;3241;English
268;3276;Français
26801;3241;English
26803;3241;English
26809;3241;English
26813;3149;
26814;3241;English
26814;3201;Deutsch
26815;3329;हिन्दी
26825;3241;English
26826;3184;Český
26827;3241;English
26838;3241;English
26838;3246;Español
26841;3651;Pусский
26842;3241;English
26843;3241;English
26843;3276;Français
26843;3246;Español
26849;3241;English
26850;3241;English
26851;3241;English
26860;3241;English
26861;3241;English
26865;3241;English
2687;3241;English
26873;3651;Pусский
26880;3370;Íslenska
26886;3383;日本語
26889;3241;English
26889;3246;Español
269;3276;Français
269;3241;English
2690;3241;English
26900;3710;Türkçe
26911;3241;English
26914;3241;English
2692;3201;Deutsch
26925;3241;English
26928;3241;English
26933;3276;Français
26939;3241;English
2694;3886;普通话
26940;3241;English
26941;3241;English
26941;3276;Français
26945;3383;日本語
26946;3241;English
26947;3383;日本語
26948;3241;English
26949;3241;English
26949;3371;Italiano
26954;3241;English
26954;3371;Italiano
26958;3241;English
26962;3241;English
26964;3241;English
26969;3246;Español
26973;3241;English
26974;3428;한국어/조선말
26976;3241;English
26978;3241;English
2698;3241;English
2699;3241;English
26990;3241;English
27;3241;English
27003;3241;English
27004;3241;English
27004;3276;Français
27009;3241;English
2701;3201;Deutsch
2701;3241;English
27016;3241;English
27022;3241;English
27031;3383;日本語
27033;3241;English
27036;3241;English
27040;3840;No Language
27046;3651;Pусский
27064;3241;English
27064;3383;日本語
27067;3121;العربية
27067;3276;Français
27070;3241;English
27074;3241;English
27092;3246;Español
27093;3276;Français
27094;3241;English
27095;3241;English
27095;3276;Français
271;3683;svenska
27103;3276;Français
27105;3241;English
27112;3241;English
27114;3241;English
27134;3241;English
27152;3241;English
27171;3241;English
27172;3246;Español
27172;3241;English
27176;3241;English
27197;3383;日本語
272;3241;English
272;3741;اردو
272;3886;普通话
27204;3241;English
27204;3276;Français
27204;3325;עִבְרִית
27205;3241;English
2721;3241;English
2721;3276;Français
2721;3651;Pусский
27212;3241;English
27215;3241;English
27217;3241;English
27217;3370;Íslenska
27217;3521;Norsk
2722;3246;Español
27221;3241;English
27223;3241;English
27232;3241;English
27232;3371;Italiano
27232;3246;Español
27236;3241;English
27255;3201;Deutsch
27261;3241;English
27263;3241;English
27271;3241;English
27273;3241;English
27273;3371;Italiano
27273;3246;Español
27274;3241;English
27274;3683;svenska
27276;3383;日本語
27277;3246;Español
27277;3241;English
2728;3241;English
27292;3241;English
27297;3383;日本語
273;3201;Deutsch
27306;3241;English
27307;3241;English
2731;3276;Français
2731;3763;Tiếng Việt
27310;3241;English
27313;3241;English
27316;3428;한국어/조선말
27317;3241;English
27320;3241;English
27322;3241;English
27327;3241;English
27328;3241;English
27329;3700;ภาษาไทย
27332;3241;English
27338;3276;Français
2734;3241;English
2734;3201;Deutsch
27344;3241;English
27350;3241;English
27351;3383;日本語
27359;3241;English
27360;3241;English
27362;3241;English
27370;3241;English
27372;3383;日本語
27376;3241;English
27378;3201;Deutsch
27391;3241;English
27395;3246;Español
27396;3241;English
27397;3241;English
27397;3276;Français
27397;3325;עִבְרִית
27397;3856;
274;3241;English
27408;3241;English
2742;3121;العربية
2742;3241;English
27420;3241;English
27431;3371;Italiano
27432;3241;English
27441;3241;English
27444;3241;English
27449;3241;English
27449;3276;Français
27450;3241;English
27451;3241;English
27455;3241;English
27456;3241;English
27457;3588;Português
27458;3241;English
27459;3241;English
27461;3241;English
27472;3246;Español
27472;3241;English
27475;3241;English
2748;3241;English
2748;3371;Italiano
27480;3241;English
2749;3184;Český
2749;3241;English
2749;3239;ελληνικά
2749;3651;Pусский
27496;3241;English
275;3241;English
2750;3241;English
27506;3241;English
2752;3241;English
27523;3371;Italiano
27526;3241;English
2753;3518;Nederlands
2753;3201;Deutsch
2753;3651;Pусский
2754;3518;Nederlands
27544;3241;English
27548;3241;English
27548;3241;English
27549;3241;English
2755;3241;English
27550;3683;svenska
2756;3241;English
27563;3241;English
2757;3241;English
2757;3445;Latin
27573;3241;English
27576;3241;English
27576;3651;Pусский
27576;3428;한국어/조선말
2758;3241;English
27584;3241;English
2759;3241;English
27595;3241;English
27598;3683;svenska
276;3201;Deutsch
2760;3241;English
2761;3241;English
2761;3371;Italiano
27618;3241;English
2762;3241;English
27620;3241;English
27624;3329;हिन्दी
27631;3241;English
27636;3371;Italiano
2764;3518;Nederlands
27642;3241;English
27644;3241;English
27646;3241;English
27658;3241;English
2767;3276;Français
27671;3241;English
27674;3241;English
27679;3241;English
2768;3241;English
2768;3276;Français
2768;3201;Deutsch
2768;3683;svenska
2769;3241;English
2769;3276;Français
2769;3201;Deutsch
27699;3246;Español
277;3241;English
2770;3241;English
27703;3371;Italiano
27706;3371;Italiano
2771;3241;English
27711;3241;English
27716;3201;Deutsch
27717;3246;Español
27717;3241;English
27719;3241;English
27719;3276;Français
27721;3710;Türkçe
27726;3241;English
27735;3241;English
27740;3241;English
27742;3383;日本語
27759;3241;English
27764;3241;English
27769;3341;Magyar
27769;3241;English
2777;3428;한국어/조선말
27771;3241;English
2778;3241;English
27786;3241;English
2779;3241;English
2779;3580;Polski
27793;3241;English
27799;3383;日本語
278;3241;English
27805;3241;English
27815;3241;English
27824;3241;English
27827;3241;English
27834;3276;Français
27834;3241;English
27841;3241;English
27841;3201;Deutsch
27843;3383;日本語
27847;3241;English
27850;3241;English
27857;3241;English
27858;3241;English
2786;3276;Français
27862;3651;Pусский
27864;3241;English
27866;3241;English
2787;3241;English
27873;3241;English
27875;3383;日本語
2788;3241;English
27881;3201;Deutsch
27881;3241;English
27883;3241;English
27884;3241;English
2789;3241;English
27899;3241;English
279;3241;English
279;3201;Deutsch
279;3371;Italiano
279;3445;Latin
27904;3700;ภาษาไทย
27905;3241;English
27905;3371;Italiano
2791;3241;English
27919;3241;English
27922;3414;ქართული
27922;3651;Pусский
2798;3276;Français
28;3426;
28;3241;English
28;3276;Français
28;3763;Tiếng Việt
280;3241;English
280;3246;Español
2800;3241;English
2800;3246;Español
281;3241;English
2813;3276;Français
2817;3276;Français
2830;3241;English
2832;3241;English
284;3241;English
2841;3180;
2841;3276;Français
2841;3201;Deutsch
285;3241;English
286;3201;Deutsch
2860;3276;Français
2861;3276;Français
287;3241;English
287;3371;Italiano
288;3241;English
2882;3276;Français
2887;3241;English
